,read_id,start,end,Sample
3006,c90982f7-1ec7-4373-ad4e-65b9634198fe,192629,193486,E rd+ss RNA
3007,9eef6a39-7fd5-413c-9779-670ca2bd1fb0,192629,193486,E rd+ss RNA
3008,6c881d06-d2e4-44cb-9014-261d75c32f80,192629,193486,E rd+ss RNA
3009,96085036-46b6-4c82-9f7a-73aae02dbb3f,192629,193490,E rd+ss RNA
3010,8332ea6c-51c7-4e3f-a2d5-90c821e3685a,192629,193483,E rd+ss RNA
3011,7036af19-4cad-4b28-abf8-9a8b450a0332,192629,193222,E rd+ss RNA
3012,07b385ba-e468-4b0e-b32b-678a4e130de6,192629,193486,E rd+ss RNA
3013,e6964318-032f-42d0-b142-a8bbdfd65c25,192629,193490,E rd+ss RNA
3014,78080ebe-d8c9-4846-a1f8-4c86455bf51c,192629,193491,E rd+ss RNA
3015,ec52cbae-6754-48da-aaf2-a53aa37b4bd9,192629,193488,E rd+ss RNA
3016,1478c9a5-88ce-4e0d-b3e4-b739d0150a94,192629,193488,E rd+ss RNA
3017,6ce7e4bf-d1b7-40c8-b8d9-20356f1630ac,192629,193490,E rd+ss RNA
3018,7877c629-570b-4739-9aff-ac3a5b87a02f,192629,193476,E rd+ss RNA
3019,daee7d76-1ec5-43d9-94d2-4975921411ef,192629,192755,E rd+ss RNA
3020,45242da8-7d2c-4897-bf20-e4f118312564,192629,193488,E rd+ss RNA
3021,8a2226b6-72e9-4991-96f8-29f8001d75ab,192629,193484,E rd+ss RNA
3022,cddb4c9c-ba43-49b7-ae84-9d9b37ded7eb,192629,193551,E rd+ss RNA
3023,0911b38e-ed79-438c-9c22-db4edd1f7ab1,192629,193481,E rd+ss RNA
3024,9e9bf1cf-a56b-452d-b34b-77ecbf9f6779,192629,193487,E rd+ss RNA
3025,f31febf4-10d3-42fe-9a2b-afd930783d5e,192629,193488,E rd+ss RNA
3026,b7618b7c-052e-4fae-918d-62085a786bd6,192629,193487,E rd+ss RNA
3027,54cb7c41-5413-4453-ba20-f0be7a1a2dfe,192629,193290,E rd+ss RNA
3028,5740aad6-c839-468a-b9c2-d39ab4dc5881,192629,193483,E rd+ss RNA
3029,1d26c9fc-2d5a-4a51-8d95-462cb042f720,192629,193490,E rd+ss RNA
3030,0614b6a8-5efc-4db3-a7fc-96dc61eb7106,192629,193491,E rd+ss RNA
3031,0e72f095-e736-4059-ac8e-5289c5bc6fd3,192629,193486,E rd+ss RNA
3032,8dc316b3-e347-403a-b657-20bf970859cf,192629,193484,E rd+ss RNA
3033,05515567-8095-4046-8a2e-ef76759ad534,192629,193488,E rd+ss RNA
3034,f8cf81e5-2dc7-4a68-a781-f81d95869c24,192629,193486,E rd+ss RNA
3035,608d7b75-f9e2-4c56-a012-df28cc36038d,192629,193631,E rd+ss RNA
3036,240c150f-2d22-453e-a608-9773285a6a30,192629,193487,E rd+ss RNA
3037,4908139f-9f76-4ed3-94ea-3f8e4c6f2c47,192629,193496,E rd+ss RNA
3038,e75b7642-4c05-4c8d-9acd-a37dababe4a1,192629,193487,E rd+ss RNA
3039,65f0f007-a5a1-4af4-9243-5bb524d2d48f,192629,193217,E rd+ss RNA
3040,d405b308-3961-4531-8a1f-349f55e173d9,192629,193486,E rd+ss RNA
3041,8adcc94f-d106-4888-bb2e-770cb1595710,192629,193249,E rd+ss RNA
3042,96e20f6b-ef1a-46fb-8f18-0113d89cd70f,192629,193491,E rd+ss RNA
3043,7cea12ba-5271-442b-be0e-dd8086f23e11,192629,193493,E rd+ss RNA
3044,3d1b796f-5c11-4711-b466-c314a615e725,192629,192991,E rd+ss RNA
3045,05e64e42-818c-4d25-9956-6acf55f8813d,192629,192994,E rd+ss RNA
3046,b8e3d397-2ca7-4a2b-a1f2-44be63d8bde6,192629,193487,E rd+ss RNA
3047,0630fb27-45d6-4e0b-94f4-994b58bbce1c,192629,193483,E rd+ss RNA
3048,a32b7ce8-3722-4a96-8703-25f8b6216d4e,192629,193490,E rd+ss RNA
3049,e1932503-13ff-4d5c-8e87-8f453097dcb5,192629,192813,E rd+ss RNA
3050,d6ad210c-6103-4362-8bbb-b0f4b586b696,192629,193899,E rd+ss RNA
3051,68a99115-88b8-451b-8df9-453b482e5ddb,192629,193485,E rd+ss RNA
3052,8c67bacc-2c6a-4a68-a2cf-bbba2336ed14,192629,192968,E rd+ss RNA
3053,0b34cefd-6f9c-4344-8172-f3800b5cb396,192629,193481,E rd+ss RNA
3054,49d115c0-9b78-414f-bce3-7841796c1bbc,192629,193491,E rd+ss RNA
3055,6dd86322-95ed-422f-8cd5-1d2d7d1c1cbb,192629,193115,E rd+ss RNA
3056,e5e532eb-c8f5-4fe5-a53d-eb6ba5ebada3,192629,193487,E rd+ss RNA
3057,e02e18d6-94b5-4d96-a69e-e267ea1dc793,192629,193485,E rd+ss RNA
3058,eb1afcd2-4e6d-442d-9077-2f302410c5b2,192629,193486,E rd+ss RNA
3059,76232687-d1eb-425c-add9-b3e4e0a5016a,192629,193487,E rd+ss RNA
3060,3a7a85ef-4b31-491e-8468-a414a9696a25,192629,193490,E rd+ss RNA
3061,1a4553ce-f42f-4bc2-968e-94c8db063820,192629,193476,E rd+ss RNA
3062,81d4d7f7-e9af-4bc8-975a-6323c7ad4bf1,192629,193490,E rd+ss RNA
3063,c08f7c65-3412-4685-8388-2f5cdebd4936,192629,193273,E rd+ss RNA
3064,d561bf36-8c63-46d9-8d6d-b8d4097d94ae,192629,193490,E rd+ss RNA
3065,dbb73b3b-12d6-4959-beab-e8054659ea52,192629,193132,E rd+ss RNA
3066,9baa696a-4a18-4ee6-a6f4-c094e8ee0d1d,192629,193486,E rd+ss RNA
3067,afdb489b-caa5-42fc-8eae-3ec5f8d7d609,192629,193476,E rd+ss RNA
3068,cd4c4c51-7f21-4f7f-a547-4aa83a7f5697,192629,193486,E rd+ss RNA
3069,871a183c-16a3-4b8e-bd91-ea1cd52babc7,192629,193490,E rd+ss RNA
3070,f91c2412-b84a-40bf-84ae-a8650d3d9f6b,192629,193485,E rd+ss RNA
3071,579f4cb6-2029-4be1-8b13-f52389d0ee4e,192629,193490,E rd+ss RNA
3072,f65c86ce-3fed-4dbc-a56d-17cfc5a556d4,192629,193292,E rd+ss RNA
3073,b4ab8279-04b6-4b59-b550-294ed1c2cc34,192629,193488,E rd+ss RNA
3074,703a1bce-32ca-4f6d-a1c3-a23b7e1b93b0,192629,194366,E rd+ss RNA
3075,204382a8-45a7-412e-8ddb-efb5bbfe36d3,192629,193490,E rd+ss RNA
3076,10b930c9-f830-4153-87fa-c978c4d4a17c,192629,192941,E rd+ss RNA
3077,8c9cb0c9-2b49-48dc-8fcd-65c804394a1e,192629,193490,E rd+ss RNA
3078,575da952-69c4-4219-a00b-adca21ce9c0e,192629,193492,E rd+ss RNA
3079,fbded0de-afaa-4ab1-b791-64ca5b6de663,192629,192824,E rd+ss RNA
3080,72a8b692-5942-4d5d-94cf-72bc3cc86b3b,192629,193483,E rd+ss RNA
3081,97832541-0324-4c85-abda-21fefec419e3,192629,193490,E rd+ss RNA
3082,0d6bd67d-2a86-488a-93a5-254bd0857635,192629,193481,E rd+ss RNA
3083,05aaa5db-4436-4c2e-8f46-362da3a0cb0e,192629,193472,E rd+ss RNA
3084,1c214e6f-c377-4d74-8630-378e28734f50,192629,193487,E rd+ss RNA
3085,3729bd10-457c-4ed5-a6fc-51e19593f8d6,192629,193481,E rd+ss RNA
3086,82ada9d4-72ed-44a8-ad56-05e14016017c,192629,193487,E rd+ss RNA
3087,aee1dd2b-4694-42ad-a100-4f100f073dc9,192629,193490,E rd+ss RNA
3088,5f85857a-e80e-4099-8be2-789d72331b3f,192629,193468,E rd+ss RNA
3089,96f7d73e-6421-412b-b4b0-6749bab59d9d,192629,193303,E rd+ss RNA
3090,d0cead22-9cf3-44a8-8be9-9b8d1c0c101b,192629,193487,E rd+ss RNA
3091,4c569ee2-4857-4d1f-bd05-24568c0bf5fc,192629,193375,E rd+ss RNA
3092,d8e59886-1ae4-442f-ad5b-938b31ada5e3,192629,193571,E rd+ss RNA
3093,e496814d-264e-4dc5-acab-51919961b753,192629,193062,E rd+ss RNA
3094,06258ae8-7e42-46fe-a05a-164fc0b1cfb4,192629,192977,E rd+ss RNA
3095,22a40eef-9fce-4f50-9426-56506df4442c,192629,193468,E rd+ss RNA
3096,099828f4-2638-4216-a2c3-95a9426c125f,192629,193400,E rd+ss RNA
3097,0106c77a-75f0-4fc4-95ff-008b569039f6,192629,193488,E rd+ss RNA
3098,8e0e28f7-5bda-4be4-aeeb-085505e0344b,192629,193490,E rd+ss RNA
3099,548037bd-c0d0-4408-9064-73992d6e6fb2,192629,193490,E rd+ss RNA
3100,3f691146-1f8c-46ef-8bc1-8723288fad56,192629,193489,E rd+ss RNA
3101,c6ac46c4-1cfc-4947-8988-d049619a932f,192629,192813,E rd+ss RNA
3102,ac1d2b2f-f485-4804-aeb7-776fbdc20ed6,192629,193490,E rd+ss RNA
3103,ea2e7adb-0dae-4c9d-bd91-8d2f42a0dd15,192629,193341,E rd+ss RNA
3104,468083e7-4046-4351-84ba-27816681d7a6,192629,193487,E rd+ss RNA
3105,ebf709b3-7913-420d-8178-6fd3d8049b57,192629,193491,E rd+ss RNA
3106,fa8b205c-9503-45a0-97f4-b323697b7004,192629,193490,E rd+ss RNA
3107,49263300-0428-43e9-86cb-c24fb92a4146,192629,193353,E rd+ss RNA
3108,877bd285-783f-4d93-bde0-81208b9a20c9,192629,193490,E rd+ss RNA
3109,8982bfb5-398b-423b-921e-64f9f827673c,192629,193488,E rd+ss RNA
3110,488f62d4-41ca-4eaf-b5f3-b14e3de1ecab,192629,193488,E rd+ss RNA
3111,8f95e34c-100c-43dd-a5c4-69c5b6886d86,192629,193490,E rd+ss RNA
3112,eb25a104-34aa-4bb0-9544-989933a7f7bb,192629,193490,E rd+ss RNA
3113,94983705-cd73-4dcb-a80e-c0748e9a41e7,192629,193491,E rd+ss RNA
3114,3d589b7e-d04a-414e-91ee-0e83e82bd66e,192629,193491,E rd+ss RNA
3115,37f00476-e255-4c30-8228-b93244f8aca5,192629,193480,E rd+ss RNA
3116,ecc04d66-3807-4e58-a88a-e138886b24df,192629,193490,E rd+ss RNA
3117,07bc0e0c-eeae-4334-9f59-ac56c7355630,192629,193263,E rd+ss RNA
3118,0e672d7c-3a49-4550-a751-8557c9ce945b,192629,193486,E rd+ss RNA
3119,a040f875-1cc9-4640-ae8f-91474ae0fbcf,192629,193483,E rd+ss RNA
3120,624aac7f-e0c6-440c-b937-140635bc049b,192629,193489,E rd+ss RNA
3121,d3a3f5fd-d924-4c8c-82a5-cad87bd3b5c4,192629,193243,E rd+ss RNA
3122,22a79f39-222c-4cfb-8e65-ea8431c732a2,192629,193490,E rd+ss RNA
3123,26f37495-e369-484d-b984-a5fb8c754ada,192629,192921,E rd+ss RNA
3124,6eb7a5da-a73b-4e3a-878d-c00b9c8a021e,192629,193489,E rd+ss RNA
3125,12b36991-8d8f-410d-9458-7d237ccc7a97,192629,193464,E rd+ss RNA
3126,15a5ce20-675f-4c1f-ba00-54e09b159330,192629,192919,E rd+ss RNA
3127,30c8c6b7-15cc-4592-aae2-7099b8d1060d,192629,193487,E rd+ss RNA
3128,3dd9a45e-ff2c-411c-86e6-9c72bfc4dc29,192630,193487,E rd+ss RNA
3129,a761479b-df81-4716-b86c-d22174e80405,192630,193486,E rd+ss RNA
3130,4ecae334-dcb6-4a01-a514-303621ab188e,192630,193489,E rd+ss RNA
3131,d9ba09cf-472e-44e3-9473-26faad80fc3b,192630,193484,E rd+ss RNA
3132,560d8c26-fc59-40a1-afbe-b8ff584d00c0,192630,193243,E rd+ss RNA
3133,b3561026-0dc5-4029-a5f5-cc52fc66e00d,192630,193463,E rd+ss RNA
3134,ba6cf4d7-7235-46e0-b55f-629610eae814,192630,193486,E rd+ss RNA
3135,8ee4e910-19ea-4e2a-ab7f-2da383bda895,192630,193242,E rd+ss RNA
3136,c9541fba-b0ed-4d1a-8897-fa8f1c8c875b,192630,193490,E rd+ss RNA
3137,74ef2dfe-d48b-440c-b98b-e90eff96edf3,192631,193486,E rd+ss RNA
3138,d97dd8e2-c5c6-4f19-8ef0-0d6b26fa84f3,192631,193490,E rd+ss RNA
3139,fb5441b5-ecc2-46e4-8388-7cc12523eeab,192631,193476,E rd+ss RNA
3140,80264455-5ae9-4b7a-bc0d-b65d25b75d1d,192631,193486,E rd+ss RNA
3141,27068b24-1aa3-4476-afd0-d72f66fc60ba,192631,193484,E rd+ss RNA
3142,a5cd8461-ddbc-451e-862b-1d5bc29dcee4,192631,193266,E rd+ss RNA
3143,ef05905a-01b3-445d-a5e6-1705c8daf465,192631,193490,E rd+ss RNA
3144,a0d25f90-76ce-4c98-ad63-89faf168422c,192632,193490,E rd+ss RNA
3145,3d09ad12-f42e-4da2-85ea-f85898902dba,192632,193491,E rd+ss RNA
3146,21d33cfe-02d4-492d-a46a-38abd2158a35,192633,193115,E rd+ss RNA
3147,1e91e7b3-4700-449b-b09a-16ed4d17bfc1,192633,193484,E rd+ss RNA
3148,d5421abd-27e5-4907-8aff-577c181d8917,192633,193031,E rd+ss RNA
3149,94fa1d77-83ca-40b2-b897-122e1bc21142,192633,193489,E rd+ss RNA
3150,0c603f89-7e78-4ab4-a578-53b3d4443aca,192633,193296,E rd+ss RNA
3151,e1239345-eadb-43f6-b1ec-369ab56ea4e3,192633,193485,E rd+ss RNA
3152,12c5facf-7dfb-4502-89b8-abc6d2038a57,192633,193085,E rd+ss RNA
3153,45130377-545c-46b7-918c-0c67735991f1,192633,193490,E rd+ss RNA
3154,a23653a5-cd9f-459b-b8fa-f6b971633c55,192633,193490,E rd+ss RNA
3155,279f262b-c996-40c1-9211-40f7086a3b13,192633,193439,E rd+ss RNA
3156,07ce132d-e391-4d28-ae1c-638d1d72893e,192633,193490,E rd+ss RNA
3157,94ea4db6-6901-4ad5-90b0-33abd6c1ecef,192633,193440,E rd+ss RNA
3158,25f8ff6c-5086-4721-8dc2-4d093bb4dae7,192633,193490,E rd+ss RNA
3159,e473c7a5-c18f-41fe-8890-3788641e7695,192633,193473,E rd+ss RNA
3160,9618950e-652c-44c9-9149-37784074828a,192634,193546,E rd+ss RNA
3161,ff105692-008c-4a8d-82cb-85c997717950,192634,193285,E rd+ss RNA
3162,be8b44df-933a-4ced-9b15-a969d9101e8a,192634,193117,E rd+ss RNA
3163,5f91ce01-ca37-4235-af2e-47a72079426b,192634,194819,E rd+ss RNA
3164,8a460b5a-f25c-4202-a4d6-2403a7ce7e35,192634,193487,E rd+ss RNA
3165,11dcb5ae-7766-40c4-9267-d8c886d43703,192634,193490,E rd+ss RNA
3166,33949cbc-d4ef-43eb-924f-1a61d0077f90,192634,192906,E rd+ss RNA
3167,b6d56adb-ccd7-4a1a-8977-a395e8653a6c,192634,193483,E rd+ss RNA
3168,a819ad38-0e69-45d7-937a-7625e4beac7e,192634,193488,E rd+ss RNA
3169,80a13376-182b-485a-a124-3becac670281,192634,193485,E rd+ss RNA
3170,90965369-8e71-4b9c-9934-0af177cb9251,192634,193463,E rd+ss RNA
3171,d3fbd0d2-3620-420c-b349-61c17bf107ae,192634,193490,E rd+ss RNA
3172,13703871-cc82-4910-9028-a0c8de68e1f3,192634,193445,E rd+ss RNA
3173,09d35524-c959-4169-a4b9-1dddf7ec6ae7,192634,193491,E rd+ss RNA
3174,a1215af1-dba8-4ab7-b1c1-870b8e22dce4,192634,193487,E rd+ss RNA
3175,6fe482c9-4484-4ff7-b5c6-4158f9cc97ee,192634,192920,E rd+ss RNA
3176,9e696bb4-3d6e-4e58-bc8e-297bf9361502,192634,193491,E rd+ss RNA
3177,2a9954c5-23ff-472d-8d6a-e6d300f2d5ec,192635,192984,E rd+ss RNA
3178,c9d52b89-54ec-45ca-9ea7-d497f25139be,192635,195196,E rd+ss RNA
3179,faa93cab-33aa-46db-96c4-737b2b76e0cc,192635,193490,E rd+ss RNA
3180,fafc5c1c-f449-4c82-a155-46f22547d3de,192635,193486,E rd+ss RNA
3181,718fc09d-2ab9-4e73-8a6c-68a0ea70a05a,192635,193487,E rd+ss RNA
3182,11e28719-6532-42de-a5c2-45833446ece4,192635,193487,E rd+ss RNA
3183,a31bc9a6-15ea-4d54-94eb-8ef1210fd8a5,192635,193490,E rd+ss RNA
3184,4561256b-2e32-4075-9035-fc0f7724e361,192635,193119,E rd+ss RNA
3185,39842400-a911-40eb-a32a-51556da161e0,192635,193472,E rd+ss RNA
3186,826d801e-7ff0-410d-b318-54a26fefe53c,192635,193481,E rd+ss RNA
3187,e2cb2bf4-7452-45f7-9dce-bd0e917f19c0,192635,193491,E rd+ss RNA
3188,aee96e1a-a230-431a-b721-8f84be583da2,192635,193476,E rd+ss RNA
3189,662d0dee-37d5-479d-9649-3faa7b70751d,192635,193491,E rd+ss RNA
3190,0dcaa39e-5289-45bc-9d98-ba2fa6347ce5,192635,193490,E rd+ss RNA
3191,a639dabd-74c6-4350-b6c5-d100ad831705,192635,193358,E rd+ss RNA
3192,df97bd18-e51d-464a-b251-4e626e68db7d,192635,193490,E rd+ss RNA
3193,ec9dbadc-f1fc-4b79-8278-986907a2cdc3,192635,193486,E rd+ss RNA
3194,c634b704-69f8-4d47-a532-7b898811e1b7,192635,192940,E rd+ss RNA
3195,1f83514f-22a9-4efd-8759-105dc8cd7a6c,192635,193458,E rd+ss RNA
3196,c7f40a37-8296-4ca0-99e2-d1f7ec28c7b2,192635,193486,E rd+ss RNA
3197,5a21a8e8-3db7-40de-88ac-60038861dfec,192635,193244,E rd+ss RNA
3198,811e022e-1e73-4999-ae71-b2962b36acbc,192635,193466,E rd+ss RNA
3199,a0f5a3fa-02e8-4567-8809-3f27cf1668b0,192635,193485,E rd+ss RNA
3200,c8f60ebd-ad2b-4c74-a4bb-edd168c00568,192635,193481,E rd+ss RNA
3201,0294098a-2129-4e94-a9db-95958e6bf66a,192635,192986,E rd+ss RNA
3202,07f78f84-0ce9-4750-a9c0-0a7cef781256,192635,193462,E rd+ss RNA
3203,ed6a4c6e-2639-44c9-9b07-b9c94328de66,192636,193491,E rd+ss RNA
3204,261ea0f5-7250-4f9a-ad6b-03e435390a74,192636,193487,E rd+ss RNA
3205,2d30159f-abc1-471a-96f9-24af6847b903,192636,193487,E rd+ss RNA
3206,3502d715-0f1d-4a7b-9c52-13dbae253ebc,192636,193483,E rd+ss RNA
3207,8e6aa0d9-47f2-42c2-ace5-52a10f4a7114,192636,193490,E rd+ss RNA
3208,95490233-4179-4c97-9559-cbfa916f46f8,192637,193088,E rd+ss RNA
3209,d57a3c9e-a173-435d-826b-e9404f4da60c,192637,193431,E rd+ss RNA
3210,43e0e243-54c8-4aff-91a3-53e66b0c31b3,192637,193473,E rd+ss RNA
3211,05bd1ed9-3fd5-4220-8971-2e63c514b1dd,192637,193486,E rd+ss RNA
3212,c9e0652b-4701-41da-a452-5c55f222fc67,192637,193481,E rd+ss RNA
3213,0ef87619-7f0a-41e8-9940-1c41b6e35dd6,192637,193490,E rd+ss RNA
3214,3a2abd8b-ae9b-4114-87da-3ed8dfe7da15,192637,193446,E rd+ss RNA
3215,b9e79f13-cfdd-4231-83c3-9f9f4eac5dde,192637,193389,E rd+ss RNA
3216,ab95a7a8-943d-4a75-b63e-a50ced440332,192637,193482,E rd+ss RNA
3217,531c716a-1945-408f-95bd-e5b7d95a7626,192637,193483,E rd+ss RNA
3218,7864f39c-7568-4db6-a8a9-1c793e1998e3,192637,193491,E rd+ss RNA
3219,9b064257-0a91-45e9-b0a6-c37dbca6f78b,192637,193489,E rd+ss RNA
3220,903371d8-09da-4a22-b063-3a27504272b7,192637,193484,E rd+ss RNA
3221,7e26cb4e-4c60-44ed-b1cb-fa7395dba1ee,192637,193490,E rd+ss RNA
3222,4b90b157-7d28-4d92-8127-91a93af734ef,192637,193490,E rd+ss RNA
3223,747ec460-e6f1-4581-946a-d640124774c7,192637,193487,E rd+ss RNA
3224,cde6af4b-1693-4f34-be99-655a754faa2a,192637,193487,E rd+ss RNA
3225,827c94fd-ad7e-4e9f-893c-01428585e06e,192637,193490,E rd+ss RNA
3226,b2df2567-cb9a-40d7-acf8-3519d45f6a79,192637,193490,E rd+ss RNA
3227,a4c33d2c-3a22-4515-be27-39a498ff672a,192638,192993,E rd+ss RNA
3228,5d08ae43-a0a7-46d0-bd59-45a3a4805a12,192638,193468,E rd+ss RNA
3229,7c475d24-4847-4149-ac32-d946c4c70112,192638,194747,E rd+ss RNA
3230,ebd45608-2f8f-4bf1-bc80-2cdb64efa0e4,192638,193487,E rd+ss RNA
3231,d13894e8-d05d-44b3-a3eb-8f96a22de4d0,192638,193490,E rd+ss RNA
3232,7f274c69-0c2f-4581-8e64-76c061b83850,192638,193488,E rd+ss RNA
3233,99d80e6f-fb4a-4a42-8023-29bb13b358c8,192638,193485,E rd+ss RNA
3234,05ab234f-5bb4-4259-8c63-cb2ae5498b36,192638,193490,E rd+ss RNA
3235,ad966632-7296-4bc2-932b-770852e6423d,192638,193491,E rd+ss RNA
3236,9661a150-9227-4394-bf39-46273316025f,192638,193487,E rd+ss RNA
3237,39d1c8b4-65fe-4a53-9966-75f209d83309,192638,193488,E rd+ss RNA
3238,d5b478e7-af97-4fb3-baea-66247bf0f843,192638,193487,E rd+ss RNA
3239,18cd4d11-7f9a-4b68-980c-67b25e665f06,192638,193490,E rd+ss RNA
3240,8e8bb09a-2452-41c9-a7fc-a1f97adad709,192638,193491,E rd+ss RNA
3241,5aeeca66-c155-40d8-abff-29a658b75ed8,192638,193488,E rd+ss RNA
3242,e09a1c5b-ff5d-4f42-b271-f10280d5d419,192638,193487,E rd+ss RNA
3243,bc03f01e-046d-4ced-8e4a-73400a409524,192638,193490,E rd+ss RNA
3244,345bfa45-3ace-44a4-aec0-3e4c14401b2e,192638,193473,E rd+ss RNA
3245,9cfe2e71-cf99-4b87-b666-57329ca4716f,192638,193486,E rd+ss RNA
3246,e7f308a8-326f-4ab1-8fcb-4d6ede65dcc5,192638,193490,E rd+ss RNA
3247,826db902-9261-47fd-b0f5-17bc3cdaf7a3,192638,193466,E rd+ss RNA
3248,f6ef908b-670c-4dd2-94f8-1584e7ee8a08,192638,193490,E rd+ss RNA
3249,8fc0ac27-2eb1-417b-8840-f665cccf7577,192638,193432,E rd+ss RNA
3250,92b2c0a0-5f71-41a5-8e14-94d7f6ecc69c,192638,193485,E rd+ss RNA
3251,59481d21-f6e3-4794-953e-18bde007e2eb,192638,192815,E rd+ss RNA
3252,68044e1d-66f1-4266-88c6-e325ef7ede23,192638,193490,E rd+ss RNA
3253,604991ad-efa0-4487-b259-2ad3fc1fac18,192638,193489,E rd+ss RNA
3254,efd30277-7987-4985-9f57-1ae9483efea2,192638,193486,E rd+ss RNA
3255,ab4c21ed-152d-4eed-9b92-aea003d9db50,192638,193490,E rd+ss RNA
3256,1714d343-fd86-4eef-ad8b-d87671876af8,192638,192941,E rd+ss RNA
3257,14eb5a37-9897-4b6f-a754-4b36cbd50e3c,192639,193446,E rd+ss RNA
3258,7bf64cb9-fc1d-4389-b659-81063853655d,192641,193483,E rd+ss RNA
3259,69e8b256-0909-4dfa-83a6-26659e874ba1,192642,193259,E rd+ss RNA
3260,8552e3aa-6e34-4db8-98c3-495ef958ba6b,192642,193490,E rd+ss RNA
3261,3b5635b3-3bc7-4bdf-92a3-3ebe22c8b9df,192642,193241,E rd+ss RNA
3262,3f990fd4-11b2-4b0a-a476-c0ef0022fad3,192643,193487,E rd+ss RNA
3263,a3e66f40-361e-418c-87a5-9c46a1718bd0,192643,193432,E rd+ss RNA
3264,d33fc0ad-341e-4dff-bb38-e87e01e2855b,192643,193487,E rd+ss RNA
3265,d93426b4-3c3e-46c1-9a99-c2a79439d720,192643,193484,E rd+ss RNA
3266,df894511-ebd8-47be-82a6-2ecfe660eedf,192644,193491,E rd+ss RNA
3267,3c988051-6b9d-4baa-bece-9fb6b36fc8f1,192644,192740,E rd+ss RNA
3268,fa3360eb-ef58-40a8-b6aa-3000977c4ca7,192645,193270,E rd+ss RNA
3269,87a91835-afe8-43c9-b808-659710890256,192645,193439,E rd+ss RNA
3270,5d376da4-a519-4610-b214-bad607e670d3,192645,193490,E rd+ss RNA
3271,1035a9e8-f80d-4ab4-9e0b-9f76bb65dd08,192645,193285,E rd+ss RNA
3272,22182b91-7e59-4883-a95a-5ee6cf987fe0,192645,193491,E rd+ss RNA
3273,e3ca0d52-9728-4a30-a485-63799cec8876,192645,193490,E rd+ss RNA
3274,6faf0408-8446-4b49-b0e2-fce1ec609606,192646,193481,E rd+ss RNA
3275,ec934c33-a828-4d12-a15f-6f1c54b2804e,192646,193490,E rd+ss RNA
3276,7f0bf721-8987-46f7-a410-d9c064d6c424,192646,193490,E rd+ss RNA
3277,0f090586-057b-4a5f-8c06-c44a1bf16eab,192646,193634,E rd+ss RNA
3278,3e9e335b-d74f-44a6-a676-6f728db25600,192647,193462,E rd+ss RNA
3279,dc69a01c-1d01-4174-83f4-976239819b92,192647,193488,E rd+ss RNA
3280,3feb964f-b9d5-44bc-bb9d-9209bbf18c22,192647,193075,E rd+ss RNA
3281,40cf9e82-78e7-4ebc-948c-dcd847dde0ab,192647,193452,E rd+ss RNA
3282,21ece9fc-30c7-4be7-9ef3-bb10e2c6e3c1,192648,193125,E rd+ss RNA
3283,0268580a-9640-424c-9ed7-f2d20ecf2b0d,192650,193487,E rd+ss RNA
3284,e73487be-ad42-4574-8078-d8a29d137c06,192650,193490,E rd+ss RNA
3285,071e216e-c2e0-4eac-89ff-38a8b59d8f9f,192652,193490,E rd+ss RNA
3286,dee4bd78-1f54-4e33-a2f4-77f726847061,192652,194216,E rd+ss RNA
3287,14b79ac6-a40e-476d-abab-7305ec7fd2cf,192653,193490,E rd+ss RNA
3288,298cb187-9882-4096-9730-d4b7e83ced04,192654,193463,E rd+ss RNA
3289,13e8c80f-e86c-4bcb-ae5b-d9b87626a35d,192654,193490,E rd+ss RNA
3290,af01b498-130f-4323-9544-f39f7b2848cc,192654,193490,E rd+ss RNA
3291,a979de79-b5f5-4d71-97bb-cb013db40941,192655,193462,E rd+ss RNA
3292,4b2d6ba6-6b52-4c2c-9916-3603f6b89e44,192655,193489,E rd+ss RNA
3293,1de143d9-b019-4b6f-9ecc-28377975d702,192656,193485,E rd+ss RNA
3294,f5795772-f5e4-48f7-925b-8a6dc911030d,192657,194175,E rd+ss RNA
3295,771c395d-c2e4-4df6-b0e4-6c94def63c57,192657,193262,E rd+ss RNA
3296,5f607464-1c22-4b3c-ae38-4e8d8ca351ed,192659,193490,E rd+ss RNA
3297,23ee5593-0efa-40fd-955b-3e67e8408ed5,192659,193487,E rd+ss RNA
3298,18be8ca6-5905-49e7-8d2c-9125536cb82e,192659,193294,E rd+ss RNA
3299,82136c7a-f6fe-4bef-8a22-28d35edc2a9a,192663,193476,E rd+ss RNA
3300,a5f875e6-d207-4262-a87a-e2c205436946,192664,193489,E rd+ss RNA
3301,b29f3adc-3c71-47ed-b270-ed9e2113270a,192665,193487,E rd+ss RNA
3302,90863399-f3e5-414b-9f01-a39c2951de54,192665,193303,E rd+ss RNA
3303,f5998b5c-fc8a-4e74-b68c-357394af2846,192665,193487,E rd+ss RNA
3304,9b0608b3-8fd7-4e36-b3b5-865c8d157381,192669,193487,E rd+ss RNA
3305,5f6d65f4-8ad7-4bdd-8cfb-43886d9de43d,192669,193309,E rd+ss RNA
3306,b77b9d37-7439-4391-9a90-059c688fc7e5,192673,193119,E rd+ss RNA
3307,ef04c2a2-0e48-4f65-9a8e-e5fd1ae8d0c9,192673,193490,E rd+ss RNA
3308,2bf8e697-6599-4093-b343-fe782e31fc8b,192673,193373,E rd+ss RNA
