operon_name,content
operon_627,"('plaP', 'rrlD')"
operon_628,"('plaP', 'yoeI')"
operon_629,"('yeeY', 'yeeZ')"
operon_630,"('yeeY', 'yoeB', 'yeeZ')"
operon_631,"('yefM', 'yoeB', 'yeeZ')"
operon_632,"('yefM', 'yoeB')"
operon_633,"('hisC', 'hisD')"
operon_634,"('hisH', 'hisA', 'hisB')"
operon_635,"('hisF', 'hisH', 'hisI', 'hisA', 'hisB')"
operon_636,"('wbbI', 'wbbJ', 'wbbK')"
operon_637,"('wbbH', 'wbbI')"
operon_638,"('rfbA', 'rfbX', 'rfbD', 'rfbC')"
operon_639,"('rfbD', 'rfbB', 'rfbA', 'rfbX', 'rfbC')"
operon_640,"('rfbA', 'rfbC')"
operon_641,"('rfbA', 'rfbD')"
operon_642,"('rfbA', 'rfbB', 'rfbD')"
operon_643,"('rfbB', 'rfbD')"
operon_644,"('dcd', 'asmA')"
operon_645,"('mdtC', 'mdtB')"
operon_646,"('insF5', 'insE5')"
operon_647,"('gatB', 'gatA', 'gatZ', 'gatD')"
operon_648,"('gatD', 'rrsB')"
operon_649,"('gatD', 'gatB', 'gatA', 'gatZ', 'gatY')"
operon_650,"('gatB', 'gatD')"
operon_651,"('rrlE', 'gatD')"
operon_652,"('gatB', 'gatA', 'gatD')"
operon_653,"('gatB', 'gatA', 'gatZ')"
operon_654,"('gatB', 'gatA')"
operon_655,"('gatB', 'gatA', 'gatZ', 'gatY')"
operon_656,"('gatB', 'gatA', 'gatZ', 'gatY', 'rrlG')"
operon_657,"('gatZ', 'gatA', 'gatY')"
operon_658,"('gatZ', 'gatA')"
operon_659,"('gatZ', 'gatY')"
operon_660,"('gatZ', 'rrlB')"
operon_661,"('btsR', 'btsS', 'yehS')"
operon_662,"('btsR', 'btsS')"
operon_663,"('yehX', 'yehW')"
operon_664,"('yehY', 'yehX', 'osmF')"
operon_665,"('yehY', 'yehX')"
operon_666,"('yehY', 'osmF')"
operon_667,"('yohC', 'pbpG')"
operon_668,"('yohJ', 'yohK')"
operon_669,"('cdd', 'yohK')"
operon_670,"('sanA', 'yeiS', 'preT')"
operon_671,"('preT', 'preA')"
operon_672,"('yeiB', 'folE')"
operon_673,"('yeiP', 'setB')"
operon_674,"('mepS', 'rrlC')"
operon_675,"('yejA', 'yejB')"
operon_676,"('rrlC', 'yejB')"
operon_677,"('rsuA', 'bcr')"
operon_678,"('rrsE', 'rplY')"
operon_679,"('lapC', 'yejL')"
operon_680,"('ccmH', 'ccmG')"
operon_681,"('ccmE', 'ccmD', 'ccmC', 'ccmF')"
operon_682,"('ccmE', 'ccmD', 'ccmF')"
operon_683,"('ccmE', 'ccmD')"
operon_684,"('ccmA', 'ccmB', 'napB', 'ccmC', 'napC')"
operon_685,"('napA', 'napG')"
operon_686,"('ompC', 'ftp')"
operon_687,"('rcsD', 'rcsB')"
operon_688,"('rrlE', 'rcsD', 'rcsB')"
operon_689,"('gyrA', 'rrlA')"
operon_690,"('nrdA', 'nrdB')"
operon_691,"('yfaE', 'nrdB')"
operon_692,"('glpQ', 'glpT')"
operon_693,"('arnA', 'arnC')"
operon_694,"('menC', 'menE', 'menB')"
operon_695,"('menC', 'menE')"
operon_696,"('menC', 'menB')"
operon_697,"('menF', 'menD', 'menH')"
operon_698,"('rrlB', 'elaB', 'menF')"
operon_699,"('elaB', 'elaA')"
operon_700,"('nuoN', 'nuoM')"
operon_701,"('nuoN', 'nuoL', 'nuoM')"
operon_702,"('nuoL', 'nuoM')"
operon_703,"('nuoJ', 'nuoL', 'nuoI', 'nuoH', 'nuoK')"
operon_704,"('nuoJ', 'nuoL', 'nuoK')"
operon_705,"('nuoL', 'nuoK')"
operon_706,"('nuoJ', 'nuoL', 'nuoK', 'nuoI')"
operon_707,"('nuoJ', 'nuoI')"
operon_708,"('nuoH', 'nuoI')"
operon_709,"('nuoH', 'nuoG')"
operon_710,"('nuoF', 'nuoG')"
operon_711,"('nuoF', 'nuoE', 'nuoG')"
operon_712,"('nuoF', 'nuoE', 'nuoG', 'nuoC')"
operon_713,"('nuoF', 'nuoE', 'nuoC')"
operon_714,"('nuoF', 'nuoE')"
operon_715,"('nuoB', 'nuoC', 'nuoA', 'nuoF', 'nuoE')"
operon_716,"('nuoE', 'nuoC')"
operon_717,"('nuoB', 'nuoC', 'nuoA')"
operon_718,"('nuoB', 'nuoC')"
operon_719,"('nuoB', 'nuoA')"
operon_720,"('yfbU', 'hxpA')"
operon_721,"('pta', 'ackA')"
operon_722,"('yfcE', 'yfcD')"
operon_723,"('yfcF', 'yfcE', 'yfcD')"
operon_724,"('purF', 'ubiX')"
operon_725,"('purF', 'rrlC')"
operon_726,"('dedA', 'accD')"
operon_727,"('dedA', 'truA', 'usg')"
operon_728,"('dedA', 'truA')"
operon_729,"('truA', 'usg', 'pdxB')"
operon_730,"('usg', 'pdxB')"
operon_731,"('mnmC', 'rrlC')"
operon_732,"('epmC', 'yfcL')"
operon_733,"('mepA', 'aroC', 'prmB')"
operon_734,"('mepA', 'aroC')"
operon_735,"('aroC', 'prmB')"
operon_736,"('fadJ', 'sixA')"
operon_737,"('rrlE', 'yfcZ')"
operon_738,"('yfdH', 'yfdG')"
operon_739,"('evgL', 'evgA', 'evgS')"
operon_740,"('evgL', 'evgA')"
operon_741,"('alaW', 'alaX')"
operon_742,"('yfeC', 'yfeD')"
operon_743,"('valY', 'lysV', 'valX')"
operon_744,"('valY', 'valX')"
operon_745,"('valY', 'lysV')"
operon_746,"('ypeB', 'ligA')"
operon_747,"('ptsI', 'ptsH')"
operon_748,"('ptsI', 'crr', 'ptsH')"
operon_749,"('ptsI', 'crr')"
operon_750,"('cysW', 'cysA')"
operon_751,"('murR', 'ucpA')"
operon_752,"('yfeZ', 'yfeY')"
operon_753,"('ypeA', 'yfeZ')"
operon_754,"('hemF', 'amiA')"
operon_755,"('talA', 'tktB')"
operon_756,"('yffB', 'ypfN', 'dapE')"
operon_757,"('yffB', 'dapE')"
operon_758,"('ypfN', 'dapE')"
operon_759,"('bamC', 'dapA')"
operon_760,"('bcp', 'gcvR')"
operon_761,"('bepA', 'yfgD')"
operon_762,"('yfgJ', 'der')"
operon_763,"('yfgJ', 'bamB', 'der')"
operon_764,"('bamB', 'der')"
operon_765,"('yfgM', 'hisS', 'bamB')"
operon_766,"('yfgM', 'bamB')"
operon_767,"('yfgM', 'hisS')"
operon_768,"('sroE', 'hisS')"
operon_769,"('sroE', 'hisS', 'ispG')"
operon_770,"('sroE', 'ispG')"
operon_771,"('rodZ', 'ispG')"
operon_772,"('rrsA', 'rodZ')"
operon_773,"('timP', 'ryfA')"
operon_774,"('timP', 'rrsE', 'ryfA')"
operon_775,"('pepB', 'sseB')"
operon_776,"('iscX', 'hscA', 'fdx')"
operon_777,"('hscA', 'fdx')"
operon_778,"('iscA', 'iscS', 'iscU')"
operon_779,"('iscA', 'iscU')"
operon_780,"('iscS', 'iscU')"
operon_781,"('iscS', 'iscR')"
operon_782,"('iscR', 'trmJ')"
operon_783,"('qseG', 'glrR', 'glnB')"
operon_784,"('glrK', 'qseG', 'glrR')"
operon_785,"('tadA', 'pgpC')"
operon_786,"('yfhH', 'yfhL')"
operon_787,"('pdxJ', 'acpS')"
operon_788,"('rnc', 'recO', 'era')"
operon_789,"('rnc', 'era')"
operon_790,"('lepB', 'lepA')"
operon_791,"('rseC', 'rseB', 'lepA')"
operon_792,"('rseC', 'rseB', 'rseA', 'lepA')"
operon_793,"('rseC', 'rseB')"
operon_794,"('rpoE', 'rseA')"
operon_795,"('rseD', 'rpoE', 'rseA')"
operon_796,"('grcA', 'rrsA')"
operon_797,"('rrsC', 'grcA')"
operon_798,"('grcA', 'rrlD')"
operon_799,"('rrsG', 'grcA')"
operon_800,"('trxC', 'tapT')"
operon_801,"('trxC', 'rrlC')"
operon_802,"('patZ', 'tapT')"
operon_803,"('pssL', 'pssA', 'patZ')"
operon_804,"('pssL', 'pssA')"
operon_805,"('rrfG', 'rrlG')"
operon_806,"('rrsC', 'rrlG')"
operon_807,"('rrlG', 'rrlA')"
operon_808,"('yhjR', 'rrlG')"
operon_809,"('rrlG', 'rrlC')"
operon_810,"('rrlB', 'rrlG')"
operon_811,"('rrsA', 'rrlG')"
operon_812,"('rrsD', 'rrlG')"
operon_813,"('rrlG', 'rrlC', 'rrsB')"
operon_814,"('rrsG', 'rrlG')"
operon_815,"('rrlE', 'rrlG')"
operon_816,"('rrlG', 'tufB')"
operon_817,"('ssrA', 'rrlG')"
operon_818,"('rrsE', 'rrlG')"
operon_819,"('rrlG', 'igaA')"
operon_820,"('rrlG', 'rrsB')"
operon_821,"('rrlG', 'rrlD')"
operon_822,"('rrlG', 'alaS')"
operon_823,"('gyrB', 'rrlG')"
operon_824,"('rrlG', 'rrfA')"
operon_825,"('rrlG', 'cpdA')"
operon_826,"('rpoB', 'rrlG')"
operon_827,"('rrfC', 'rrlG')"
operon_828,"('aspA', 'rrlG')"
operon_829,"('rrsG', 'rrlG', 'gltW')"
operon_830,"('rrsG', 'gltW')"
operon_831,"('rrsG', 'rrlA')"
operon_832,"('rrsG', 'rrsC')"
operon_833,"('rrsG', 'rrlC')"
operon_834,"('rrsG', 'rrsA')"
operon_835,"('rrsG', 'rrlB')"
operon_836,"('rrsG', 'rrlE')"
operon_837,"('rrsG', 'rrsD')"
operon_838,"('rrsG', 'rrsB')"
operon_839,"('rrsG', 'rrsE')"
operon_840,"('rrsG', 'rrlD')"
operon_841,"('ssrA', 'rrsG')"
operon_842,"('rrsG', 'rrfB')"
operon_843,"('yfiH', 'clpB', 'ryfD')"
operon_844,"('clpB', 'ryfD')"
operon_845,"('yfiH', 'rluD', 'ryfD')"
operon_846,"('yfiH', 'rluD')"
operon_847,"('bamD', 'raiA', 'raiZ')"
operon_848,"('raiA', 'raiZ')"
operon_849,"('trmD', 'rpsP', 'rimM', 'rplS')"
operon_850,"('trmD', 'rimM', 'rplS')"
operon_851,"('trmD', 'rplS')"
operon_852,"('trmD', 'rpsP', 'rimM')"
operon_853,"('trmD', 'rrlC', 'rimM')"
operon_854,"('trmD', 'rimM')"
operon_855,"('rpsP', 'rimM')"
operon_856,"('yfjF', 'ratA')"
operon_857,"('rrlC', 'smpB')"
operon_858,"('ssrA', 'smpB')"
operon_859,"('ssrA', 'rrlC')"
operon_860,"('ssrA', 'rrlD')"
operon_861,"('ssrA', 'rrlA')"
operon_862,"('ssrA', 'rrsD')"
operon_863,"('ssrA', 'rrsB')"
operon_864,"('abpB', 'abpA')"
operon_865,"('rnlB', 'rnlA')"
operon_866,"('ygaP', 'ygaV')"
operon_867,"('proW', 'proV')"
operon_868,"('proW', 'proX')"
operon_869,"('emrA', 'emrB')"
operon_870,"('gshA', 'luxS')"
operon_871,"('gshA', 'yqaA')"
operon_872,"('yqaA', 'yqaB')"
operon_873,"('argQ', 'argY', 'argZ')"
operon_874,"('argQ', 'argZ')"
operon_875,"('argY', 'argV', 'serV', 'argZ')"
operon_876,"('argY', 'argZ')"
operon_877,"('argY', 'argV', 'argZ')"
operon_878,"('argY', 'argV', 'serV')"
operon_879,"('argY', 'argV')"
operon_880,"('argV', 'serV')"
operon_881,"('rrsD', 'csrA', 'alaS')"
operon_882,"('csrA', 'alaS')"
operon_883,"('recX', 'recA')"
operon_884,"('pncC', 'recA')"
operon_885,"('mltB', 'pncC')"
operon_886,"('srlA', 'srlE', 'srlD', 'srlB')"
operon_887,"('srlA', 'srlE', 'srlB')"
operon_888,"('srlA', 'srlE')"
operon_889,"('srlE', 'srlD', 'srlB')"
operon_890,"('srlE', 'srlB')"
operon_891,"('srlD', 'srlB')"
operon_892,"('srlD', 'rrsA')"
operon_893,"('srlR', 'gutQ')"
operon_894,"('hypB', 'hypA')"
operon_895,"('hypB', 'hypE', 'hypC', 'hypD', 'hypA')"
operon_896,"('hypD', 'hypB', 'hypE', 'hypC')"
operon_897,"('hypB', 'hypC')"
operon_898,"('hypD', 'hypB', 'hypC')"
operon_899,"('hypD', 'hypE', 'hypC')"
operon_900,"('hypD', 'hypE')"
operon_901,"('rpoS', 'nlpD')"
operon_902,"('rpoS', 'nlpD', 'pcm')"
operon_903,"('rpoS', 'umpG', 'nlpD', 'pcm')"
operon_904,"('nlpD', 'pcm')"
operon_905,"('umpG', 'truD', 'ispF', 'pcm')"
operon_906,"('ispF', 'ftsB', 'truD', 'umpG', 'ispD')"
operon_907,"('umpG', 'truD')"
operon_908,"('ftsB', 'truD', 'ispF', 'ispD')"
operon_909,"('ftsB', 'ispD', 'ygbE')"
operon_910,"('cas2', 'cas1')"
operon_911,"('ygcN', 'ygcP', 'ygcO')"
operon_912,"('rrsD', 'eno')"
operon_913,"('pyrG', 'eno', 'mazG')"
operon_914,"('pyrG', 'eno')"
operon_915,"('mazE', 'pyrG', 'mazF', 'mazG')"
operon_916,"('mazE', 'mazF', 'mazG')"
operon_917,"('mazE', 'relA', 'mazF')"
operon_918,"('mazE', 'relA', 'rlmD')"
operon_919,"('relA', 'rlmD')"
operon_920,"('truC', 'yqcA')"
operon_921,"('yqcC', 'truC', 'yqcA')"
operon_922,"('rrsD', 'ppnN')"
operon_923,"('fucU', 'fucK')"
operon_924,"('rlmM', 'ygdD')"
operon_925,"('rlmM', 'ygdD', 'gcvA')"
operon_926,"('csdA', 'rrsD')"
operon_927,"('csdA', 'csdE')"
operon_928,"('metW', 'metZ', 'metV')"
operon_929,"('metW', 'metZ')"
operon_930,"('metW', 'metV')"
operon_931,"('recB', 'ptrA')"
operon_932,"('thyA', 'lgt')"
operon_933,"('ptsP', 'lgt')"
operon_934,"('ptsP', 'rppH')"
operon_935,"('ygeQ', 'insD4', 'insC4')"
operon_936,"('glyU', 'actS')"
operon_937,"('ygeW', 'ygeX', 'ygeY')"
operon_938,"('ygeY', 'ygeX')"
operon_939,"('yqeB', 'yqeC')"
operon_940,"('ygfM', 'ygfK', 'ssnA', 'xdhD')"
operon_941,"('ygfK', 'ssnA')"
operon_942,"('ygfM', 'ssnA')"
operon_943,"('xdhD', 'xanQ')"
operon_944,"('uacT', 'yqfG')"
operon_945,"('lysS', 'prfB')"
operon_946,"('lysS', 'recJ', 'prfB')"
operon_947,"('dsbC', 'recJ')"
operon_948,"('sdhE', 'ygfX')"
operon_949,"('gcvP', 'ygfF')"
operon_950,"('gcvH', 'gcvT', 'gcvP')"
operon_951,"('gcvH', 'gcvP')"
operon_952,"('gcvH', 'rrsC', 'gcvT', 'gcvP')"
operon_953,"('gcvT', 'gcvH')"
operon_954,"('ubiI', 'ubiH')"
operon_955,"('pepP', 'ubiI', 'ubiH')"
operon_956,"('ygfB', 'pepP', 'ubiI', 'ubiH')"
operon_957,"('pepP', 'ubiH')"
operon_958,"('ygfB', 'pepP', 'ubiH')"
operon_959,"('ygfB', 'pepP')"
operon_960,"('ssrS', 'zapA')"
operon_961,"('fau', 'ssrS')"
operon_962,"('yggE', 'ygfI')"
operon_963,"('mscS', 'argO')"
operon_964,"('fbaA', 'pgk')"
operon_965,"('fbaA', 'epd', 'pgk')"
operon_966,"('epd', 'pgk')"
operon_967,"('fumE', 'yggC')"
operon_968,"('fumE', 'yggF')"
operon_969,"('yqgG', 'speA', 'yqgB')"
operon_970,"('yggI', 'endA')"
operon_971,"('yqgE', 'gshB', 'rsmE')"
operon_972,"('gshB', 'rsmE')"
operon_973,"('yqgE', 'gshB')"
operon_974,"('yqgE', 'yqgF')"
operon_975,"('yggS', 'yggT')"
operon_976,"('yggU', 'hemW', 'rdgB', 'yggT')"
operon_977,"('rdgB', 'hemW')"
operon_978,"('ansB', 'rrsB')"
operon_979,"('yggL', 'yggN', 'ansB')"
operon_980,"('yggL', 'yggN')"
operon_981,"('yggL', 'yggN', 'trmB')"
operon_982,"('yggL', 'trmB')"
operon_983,"('yggX', 'rrsA')"
operon_984,"('yqgA', 'pheV')"
operon_985,"('glcB', 'glcG')"
operon_986,"('hybC', 'hybD', 'hybG', 'hybF', 'hybE')"
operon_987,"('rrsE', 'hybC', 'hybD', 'hybG', 'hybF', 'hybE')"
operon_988,"('hybD', 'hybG', 'hybE', 'hybF')"
operon_989,"('hybE', 'hybF')"
operon_990,"('hybD', 'hybC', 'hybE', 'hybF')"
operon_991,"('hybD', 'hybE')"
operon_992,"('hybD', 'hybE', 'hybC')"
operon_993,"('rrsC', 'hybE')"
operon_994,"('hybD', 'hybB', 'hybE', 'hybC')"
operon_995,"('hybD', 'hybC')"
operon_996,"('hybB', 'hybC')"
operon_997,"('hybO', 'hybA', 'hybB')"
operon_998,"('hybA', 'hybB')"
operon_999,"('hybO', 'hybA')"
operon_1000,"('exbB', 'exbD')"
operon_1001,"('yqhD', 'dkgA')"
operon_1002,"('plsC', 'ftsP', 'ygiQ')"
operon_1003,"('plsC', 'ftsP')"
operon_1004,"('plsC', 'ftsP', 'parC')"
operon_1005,"('ygiW', 'ygiV')"
operon_1006,"('qseB', 'qseC')"
operon_1007,"('mdaB', 'ygiN')"
operon_1008,"('parE', 'cpdA', 'yqiA')"
operon_1009,"('cpdA', 'yqiA')"
operon_1010,"('yqiB', 'cpdA', 'yqiA')"
operon_1011,"('yqiB', 'cpdA')"
operon_1012,"('yqiB', 'nudF')"
operon_1013,"('tolC', 'ygiB', 'ygiC')"
operon_1014,"('tolC', 'ygiB')"
operon_1015,"('ygiB', 'ygiC')"
operon_1016,"('insC5', 'insD5', 'ygiL')"
operon_1017,"('insC5', 'insD5')"
operon_1018,"('hldE', 'sibE')"
operon_1019,"('hldE', 'rrlC')"
operon_1020,"('hldE', 'glnE')"
operon_1021,"('ygiM', 'cca')"
operon_1022,"('dnaG', 'rpsU')"
operon_1023,"('dnaG', 'rpsU', 'rpoD')"
operon_1024,"('dnaG', 'rpoD')"
operon_1025,"('higB', 'higA')"
operon_1026,"('uxaC', 'uxaA')"
operon_1027,"('yqiM', 'exuR')"
operon_1028,"('yqiM', 'yqjA')"
operon_1029,"('mzrA', 'yqjA')"
operon_1030,"('yqjE', 'yqjK', 'yqjD', 'yqjC')"
operon_1031,"('yqjE', 'yqjD', 'yqjC')"
operon_1032,"('yqjD', 'yqjC')"
operon_1033,"('yqjE', 'yqjD', 'yqjK')"
operon_1034,"('yqjE', 'yqjD')"
operon_1035,"('yqjE', 'yqjK')"
operon_1036,"('yqjF', 'yqjE', 'yqjG', 'yqjK')"
operon_1037,"('tdcF', 'tdcG', 'tdcE')"
operon_1038,"('tdcF', 'tdcG')"
operon_1039,"('tdcD', 'tdcF', 'tdcG', 'tdcE')"
operon_1040,"('tdcF', 'tdcE')"
operon_1041,"('tdcD', 'tdcF', 'tdcE')"
operon_1042,"('tdcD', 'tdcF', 'tdcC', 'tdcE')"
operon_1043,"('rrlE', 'tdcF', 'tdcE')"
operon_1044,"('tdcD', 'tdcE')"
operon_1045,"('tdcD', 'tdcC', 'tdcE')"
operon_1046,"('tdcD', 'tdcC', 'tdcB', 'tdcE')"
operon_1047,"('tdcD', 'tdcC', 'tdcB')"
operon_1048,"('tdcD', 'tdcC')"
operon_1049,"('tdcD', 'tdcC', 'tdcA', 'tdcB')"
operon_1050,"('tdcC', 'tdcA', 'tdcB')"
operon_1051,"('tdcC', 'tdcB')"
operon_1052,"('tdcA', 'tdcB')"
operon_1053,"('rnpB', 'rrlC')"
operon_1054,"('rrsC', 'rnpB')"
operon_1055,"('rnpB', 'rrlA')"
operon_1056,"('rnpB', 'garK')"
operon_1057,"('garR', 'garK')"
operon_1058,"('garR', 'garL')"
operon_1059,"('yhaV', 'prlF')"
operon_1060,"('lpoA', 'yraN')"
operon_1061,"('diaA', 'lpoA', 'yraN')"
operon_1062,"('dolP', 'diaA')"
operon_1063,"('yhbS', 'ubiT')"
operon_1064,"('ubiU', 'ubiV')"
operon_1065,"('deaD', 'nlpI', 'yrbN')"
operon_1066,"('pnp', 'deaD', 'nlpI', 'yrbN')"
operon_1067,"('nlpI', 'pnp')"
operon_1068,"('truB', 'rpsO', 'rbfA')"
operon_1069,"('truB', 'rbfA')"
operon_1070,"('truB', 'infB', 'rbfA')"
operon_1071,"('rbfA', 'infB')"
operon_1072,"('infB', 'nusA')"
operon_1073,"('infB', 'nusA', 'rimP')"
operon_1074,"('nusA', 'rimP')"
operon_1075,"('metY', 'rimP')"
operon_1076,"('leuU', 'secG')"
operon_1077,"('rrlB', 'secG')"
operon_1078,"('folP', 'glmM')"
operon_1079,"('ftsH', 'rlmE')"
operon_1080,"('obgE', 'yhbE')"
operon_1081,"('rplU', 'rpmA', 'obgE', 'yhbE')"
operon_1082,"('rplU', 'rpmA', 'yhbE')"
operon_1083,"('rpmA', 'yhbE')"
operon_1084,"('rplU', 'rpmA')"
operon_1085,"('ibaG', 'murA')"
operon_1086,"('mlaD', 'murA', 'mlaB', 'ibaG', 'mlaC')"
operon_1087,"('ibaG', 'mlaB', 'mlaD', 'mlaC')"
operon_1088,"('mlaD', 'mlaB', 'ibaG', 'mlaE', 'mlaC')"
operon_1089,"('mlaB', 'mlaC')"
operon_1090,"('mlaB', 'mlaD', 'mlaC')"
operon_1091,"('mlaE', 'mlaD', 'mlaF', 'mlaC')"
operon_1092,"('mlaE', 'mlaD')"
operon_1093,"('mlaE', 'mlaD', 'mlaF')"
operon_1094,"('mlaE', 'mlaF')"
operon_1095,"('kdsC', 'lptC')"
operon_1096,"('lptB', 'lptC', 'rpoN', 'lptA')"
operon_1097,"('lptB', 'rpoN')"
operon_1098,"('rpoN', 'hpf', 'ptsN')"
operon_1099,"('rpoN', 'rapZ', 'hpf', 'ptsN')"
operon_1100,"('rpoN', 'hpf')"
operon_1101,"('ptsN', 'rapZ', 'hpf')"
operon_1102,"('ptsN', 'hpf')"
operon_1103,"('ptsN', 'rapZ')"
operon_1104,"('rapZ', 'npr')"
operon_1105,"('elbB', 'mtgA')"
operon_1106,"('elbB', 'mtgA', 'arcB')"
operon_1107,"('elbB', 'arcB')"
operon_1108,"('gltB', 'gltD')"
operon_1109,"('nanK', 'nanQ')"
operon_1110,"('sspB', 'sspA')"
operon_1111,"('rplM', 'rpsI')"
operon_1112,"('zapE', 'rrsB')"
operon_1113,"('rrlB', 'degQ')"
operon_1114,"('yhdP', 'rng')"
operon_1115,"('yhdE', 'mreD')"
operon_1116,"('mreB', 'mreC', 'mreD')"
operon_1117,"('mreC', 'mreD')"
operon_1118,"('mreB', 'mreC')"
operon_1119,"('accB', 'accC')"
operon_1120,"('dusB', 'fis')"
operon_1121,"('thrV', 'rrfD', 'rrfF')"
operon_1122,"('thrV', 'rrfF')"
operon_1123,"('thrV', 'rrfD')"
operon_1124,"('thrV', 'rrfD', 'rrlD')"
operon_1125,"('rrfD', 'rrlD')"
operon_1126,"('rrsA', 'rrfD')"
operon_1127,"('rrlD', 'rrlA')"
operon_1128,"('rrlD', 'rrlC')"
operon_1129,"('rrlD', 'ghrB')"
operon_1130,"('rrlB', 'rrlD')"
operon_1131,"('rrlE', 'rrlD')"
operon_1132,"('rrsD', 'rrlD')"
operon_1133,"('rrsC', 'rrlD')"
operon_1134,"('rrsA', 'rrlD')"
operon_1135,"('rrsE', 'rrlD')"
operon_1136,"('rrsC', 'tnaA', 'rrlD')"
operon_1137,"('rrlD', 'rrsB')"
operon_1138,"('ileU', 'alaU')"
operon_1139,"('ileU', 'rrsD', 'alaU')"
operon_1140,"('ileU', 'rrsD')"
operon_1141,"('rrlB', 'rrsD')"
operon_1142,"('rrsE', 'rrsD')"
operon_1143,"('rrsD', 'rrsC')"
operon_1144,"('rrsD', 'rrlA')"
operon_1145,"('rrlE', 'rrsD')"
operon_1146,"('rrsD', 'rrsA')"
operon_1147,"('rrsD', 'rrsB')"
operon_1148,"('rrsD', 'rrlC')"
operon_1149,"('rrsD', 'rrfB')"
operon_1150,"('rrsD', 'tnaA')"
operon_1151,"('rpsG', 'rrsD', 'rpsL')"
operon_1152,"('rrsA', 'rhoL', 'rho', 'rrsD', 'trxA')"
operon_1153,"('aroE', 'tsaC', 'yrdD', 'yrdB')"
operon_1154,"('tsaC', 'aroE', 'smg', 'yrdD', 'yrdB')"
operon_1155,"('aroE', 'yrdB')"
operon_1156,"('aroE', 'tsaC', 'yrdB')"
operon_1157,"('aroE', 'rrsC', 'yrdB')"
operon_1158,"('aroE', 'tsaC', 'yrdD')"
operon_1159,"('yrdD', 'smg')"
operon_1160,"('yrdD', 'smg', 'smf')"
operon_1161,"('smg', 'smf')"
operon_1162,"('def', 'fmt')"
operon_1163,"('rsmB', 'def', 'fmt', 'trkA')"
operon_1164,"('rsmB', 'fmt')"
operon_1165,"('rpsD', 'rplQ', 'rpoA')"
operon_1166,"('rplQ', 'rpoA')"
operon_1167,"('rpsD', 'rplQ', 'rpsK', 'rpoA')"
operon_1168,"('rpsK', 'rpoA', 'rpsM', 'rpsD', 'rplQ', 'rpmJ')"
operon_1169,"('rpsK', 'rpoA', 'rpsM', 'rpsD', 'rplQ')"
operon_1170,"('rpsK', 'rpoA', 'secY', 'rpsM', 'rpsD', 'rpmJ')"
operon_1171,"('rpsD', 'rpoA')"
operon_1172,"('rpsD', 'rpsK', 'rpsM', 'rpoA')"
operon_1173,"('rpsD', 'rpsK', 'rpoA')"
operon_1174,"('rpsE', 'rpsK', 'rpoA', 'secY', 'rplF', 'rpsM', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rpsD', 'rplE', 'rpsH', 'rpmJ', 'rplR')"
operon_1175,"('rpsK', 'rpoA', 'rpsM', 'rpsD', 'rpmJ')"
operon_1176,"('rpsD', 'rpsK', 'rpsM')"
operon_1177,"('rpsD', 'rpsK')"
operon_1178,"('rpsK', 'secY', 'rpsM', 'rpsD', 'rpmJ')"
operon_1179,"('rpsD', 'rpsK', 'rpsM', 'rpmJ')"
operon_1180,"('rpsK', 'rpsM')"
operon_1181,"('rpsK', 'secY', 'rpsM', 'rplO', 'rpmJ')"
operon_1182,"('rpsK', 'rpsM', 'rpmJ')"
operon_1183,"('secY', 'rpsK', 'rpsM', 'rpmJ')"
operon_1184,"('secY', 'rpsM', 'rpmJ')"
operon_1185,"('secY', 'rpsM', 'rpmJ', 'rplO')"
operon_1186,"('rpsM', 'rpmJ')"
operon_1187,"('secY', 'rpsM', 'rplO', 'rpmD', 'rpmJ')"
operon_1188,"('secY', 'rpmJ')"
operon_1189,"('secY', 'rpmJ', 'rplO')"
operon_1190,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplE', 'rpsH', 'rplN', 'rplR')"
operon_1191,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rpsH', 'rplR')"
operon_1192,"('secY', 'rpsE', 'rpmD', 'rplO')"
operon_1193,"('secY', 'rplO')"
operon_1194,"('rpsE', 'secY', 'rplF', 'rpsN', 'rplO', 'rpmD', 'rplE', 'rpsH', 'rplR')"
operon_1195,"('rpsE', 'secY', 'rplF', 'rplO', 'rpmD', 'rplR')"
operon_1196,"('rpsE', 'secY', 'rplO', 'rpmD', 'rplR')"
operon_1197,"('rpsE', 'secY', 'rplF', 'rplO', 'rpmD', 'rpsH', 'rplR')"
operon_1198,"('secY', 'rpmD', 'rplO')"
operon_1199,"('rpsE', 'rpsN', 'rplO', 'rpmD', 'rplX', 'rplR', 'rplE', 'rpsH', 'rplN', 'rplF')"
operon_1200,"('rpsE', 'rpsN', 'rplO', 'rpmD', 'rplR', 'rplE', 'rpsH', 'rplF')"
operon_1201,"('rpsE', 'rplO', 'rpmD', 'rplR', 'rplF')"
operon_1202,"('rpmD', 'rplO')"
operon_1203,"('rpmD', 'rpsE', 'rplO')"
operon_1204,"('rpmD', 'rpsE')"
operon_1205,"('rpsE', 'rpsN', 'rpmD', 'rplR', 'rplE', 'rpsH', 'rplF')"
