operon_name,coverage_num,Sample
selO,4,tot_RNA
ppx,4,tot_RNA
yegH,4,tot_RNA
ydbK,4,tot_RNA
yjgA,4,tot_RNA
acrB,4,tot_RNA
racR,4,tot_RNA
ispG,4,tot_RNA
upp,4,tot_RNA
yeeZ,4,tot_RNA
operon_542,4,tot_RNA
operon_1446,4,tot_RNA
ybaY,4,tot_RNA
operon_1487,4,tot_RNA
dnaA,4,tot_RNA
operon_778,4,tot_RNA
ppk,4,tot_RNA
yhiN,4,tot_RNA
operon_145,4,tot_RNA
ydiH,4,tot_RNA
fbaB,4,tot_RNA
ptsH,4,tot_RNA
pptA,4,tot_RNA
curA,4,tot_RNA
tamA,4,tot_RNA
operon_143,4,tot_RNA
rlhA,4,tot_RNA
operon_652,4,tot_RNA
operon_532,4,tot_RNA
intZ,4,tot_RNA
tktB,4,tot_RNA
tamB,4,tot_RNA
queG,4,tot_RNA
dapA,4,tot_RNA
ytfP,4,tot_RNA
bcp,4,tot_RNA
operon_1463,4,tot_RNA
yjbD,4,tot_RNA
srkA,4,tot_RNA
operon_1574,4,tot_RNA
operon_231,4,tot_RNA
operon_24,4,tot_RNA
artP,4,tot_RNA
yacC,4,tot_RNA
lpoA,4,tot_RNA
rplK,4,tot_RNA
operon_1554,4,tot_RNA
operon_1059,4,tot_RNA
operon_1241,4,tot_RNA
yggE,4,tot_RNA
bssS,4,tot_RNA
operon_1239,4,tot_RNA
operon_262,4,tot_RNA
ftsI,4,tot_RNA
opgH,4,tot_RNA
opgG,4,tot_RNA
operon_33,4,tot_RNA
operon_1665,4,tot_RNA
ubiF,4,tot_RNA
nrfE,4,tot_RNA
deoR,4,tot_RNA
operon_1085,4,tot_RNA
fimB,4,tot_RNA
murA,4,tot_RNA
operon_307,4,tot_RNA
rplB,4,tot_RNA
operon_400,4,tot_RNA
operon_60,4,tot_RNA
operon_397,4,tot_RNA
pal,4,tot_RNA
operon_310,4,tot_RNA
operon_274,4,tot_RNA
ygfK,4,tot_RNA
operon_1670,4,tot_RNA
operon_1078,4,tot_RNA
priA,4,tot_RNA
operon_1161,4,tot_RNA
operon_59,4,tot_RNA
guaC,4,tot_RNA
operon_976,4,tot_RNA
operon_1039,4,tot_RNA
yggN,4,tot_RNA
operon_1532,4,tot_RNA
dkgA,4,tot_RNA
mug,4,tot_RNA
operon_1542,4,tot_RNA
rpmJ,4,tot_RNA
soxS,4,tot_RNA
cmoM,4,tot_RNA
ygiW,4,tot_RNA
operon_350,4,tot_RNA
uvrA,4,tot_RNA
parE,4,tot_RNA
yjbR,4,tot_RNA
operon_1201,4,tot_RNA
ycbX,4,tot_RNA
operon_1015,4,tot_RNA
zupT,4,tot_RNA
ubiK,4,tot_RNA
umpH,4,tot_RNA
operon_1531,4,tot_RNA
operon_39,4,tot_RNA
insH9,4,tot_RNA
lolA,4,tot_RNA
operon_38,4,tot_RNA
sucA,4,tot_RNA
oxyS,4,tot_RNA
operon_334,4,tot_RNA
operon_1035,4,tot_RNA
operon_1222,4,tot_RNA
rplF,4,tot_RNA
operon_1212,4,tot_RNA
yghU,4,tot_RNA
operon_1218,4,tot_RNA
trmA,4,tot_RNA
operon_995,4,tot_RNA
operon_50,4,tot_RNA
operon_996,4,tot_RNA
murI,4,tot_RNA
hrpB,4,tot_RNA
operon_387,4,tot_RNA
operon_1193,4,tot_RNA
operon_218,4,tot_RNA
roxA,4,tot_RNA
rssB,4,tot_RNA
operon_850,4,tot_RNA
operon_1302,4,tot_RNA
operon_86,4,tot_RNA
operon_855,4,tot_RNA
fdhD,4,tot_RNA
ompR,4,tot_RNA
yheS,4,tot_RNA
lysT,4,tot_RNA
operon_1142,4,tot_RNA
lptF,4,tot_RNA
fhlA,4,tot_RNA
insI3,4,tot_RNA
narK,4,tot_RNA
dapB,4,tot_RNA
operon_297,4,tot_RNA
operon_868,4,tot_RNA
yhdP,4,tot_RNA
operon_1299,4,tot_RNA
yihX,4,tot_RNA
insH10,4,tot_RNA
argR,4,tot_RNA
operon_80,4,tot_RNA
ettA,4,tot_RNA
operon_222,4,tot_RNA
rplM,4,tot_RNA
tdk,4,tot_RNA
operon_1116,4,tot_RNA
barA,4,tot_RNA
oppD,4,tot_RNA
yrdA,4,tot_RNA
operon_1274,4,tot_RNA
mrdB,4,tot_RNA
fhuA,4,tot_RNA
oppC,4,tot_RNA
yrbG,4,tot_RNA
erpA,4,tot_RNA
kdsD,4,tot_RNA
operon_407,4,tot_RNA
operon_929,4,tot_RNA
fucO,4,tot_RNA
hemL,4,tot_RNA
malT,4,tot_RNA
ribF,4,tot_RNA
operon_1520,4,tot_RNA
glnE,3,tot_RNA
nusB,3,tot_RNA
operon_1376,3,tot_RNA
amiB,3,tot_RNA
yobA,3,tot_RNA
yehS,3,tot_RNA
operon_1375,3,tot_RNA
operon_1178,3,tot_RNA
hldE,3,tot_RNA
operon_1135,3,tot_RNA
operon_1177,3,tot_RNA
mog,3,tot_RNA
yegP,3,tot_RNA
yjjX,3,tot_RNA
ygiF,3,tot_RNA
rng,3,tot_RNA
operon_1415,3,tot_RNA
operon_1414,3,tot_RNA
operon_164,3,tot_RNA
operon_6,3,tot_RNA
dnaG,3,tot_RNA
plsY,3,tot_RNA
yicH,3,tot_RNA
bacA,3,tot_RNA
operon_1186,3,tot_RNA
operon_1025,3,tot_RNA
ddlB,3,tot_RNA
yjjA,3,tot_RNA
operon_1031,3,tot_RNA
yqjC,3,tot_RNA
rph,3,tot_RNA
cyuA,3,tot_RNA
operon_1092,3,tot_RNA
mscM,3,tot_RNA
operon_20,3,tot_RNA
operon_174,3,tot_RNA
operon_1098,3,tot_RNA
yjjI,3,tot_RNA
operon_1069,3,tot_RNA
operon_594,3,tot_RNA
dcm,3,tot_RNA
operon_595,3,tot_RNA
kdsC,3,tot_RNA
uspC,3,tot_RNA
operon_21,3,tot_RNA
operon_1194,3,tot_RNA
yedI,3,tot_RNA
dgcQ,3,tot_RNA
operon_1410,3,tot_RNA
yodD,3,tot_RNA
secD,3,tot_RNA
operon_1159,3,tot_RNA
operon_17,3,tot_RNA
mlaF,3,tot_RNA
operon_172,3,tot_RNA
operon_1396,3,tot_RNA
uvrY,3,tot_RNA
tsx,3,tot_RNA
operon_606,3,tot_RNA
secF,3,tot_RNA
operon_1090,3,tot_RNA
operon_1620,3,tot_RNA
operon_1100,3,tot_RNA
mraZ,3,tot_RNA
hchA,3,tot_RNA
operon_1409,3,tot_RNA
lpxM,3,tot_RNA
rsmC,3,tot_RNA
mak,3,tot_RNA
operon_1139,3,tot_RNA
yidQ,3,tot_RNA
mepM,3,tot_RNA
glyW,3,tot_RNA
operon_629,3,tot_RNA
operon_31,3,tot_RNA
operon_1385,3,tot_RNA
operon_1406,3,tot_RNA
brnQ,3,tot_RNA
proY,3,tot_RNA
atpA,3,tot_RNA
operon_1108,3,tot_RNA
gltB,3,tot_RNA
operon_1170,3,tot_RNA
rsmH,3,tot_RNA
operon_1386,3,tot_RNA
operon_1058,3,tot_RNA
yeeO,3,tot_RNA
garD,3,tot_RNA
yjjJ,3,tot_RNA
orn,3,tot_RNA
operon_11,3,tot_RNA
operon_1633,3,tot_RNA
operon_1195,3,tot_RNA
bepA,3,tot_RNA
operon_141,3,tot_RNA
operon_758,3,tot_RNA
operon_1641,3,tot_RNA
mrcB,3,tot_RNA
mltA,3,tot_RNA
fhuB,3,tot_RNA
guaB,3,tot_RNA
degP,3,tot_RNA
gudD,3,tot_RNA
operon_762,3,tot_RNA
operon_919,3,tot_RNA
operon_767,3,tot_RNA
mazG,3,tot_RNA
mtn,3,tot_RNA
recD,3,tot_RNA
operon_932,3,tot_RNA
fimD,3,tot_RNA
aas,3,tot_RNA
operon_1262,3,tot_RNA
operon_144,3,tot_RNA
msrA,3,tot_RNA
yafS,3,tot_RNA
ptsI,3,tot_RNA
operon_748,3,tot_RNA
yafV,3,tot_RNA
actS,3,tot_RNA
hyuA,3,tot_RNA
operon_941,3,tot_RNA
yhiD,3,tot_RNA
xdhD,3,tot_RNA
ghxQ,3,tot_RNA
yjhU,3,tot_RNA
queE,3,tot_RNA
yqiD,3,tot_RNA
ratA,3,tot_RNA
operon_872,3,tot_RNA
emrB,3,tot_RNA
ygaZ,3,tot_RNA
proX,3,tot_RNA
rnlA,3,tot_RNA
operon_861,3,tot_RNA
glgB,3,tot_RNA
operon_907,3,tot_RNA
lpxA,3,tot_RNA
operon_1314,3,tot_RNA
nfuA,3,tot_RNA
operon_1649,3,tot_RNA
nlpE,3,tot_RNA
operon_836,3,tot_RNA
operon_873,3,tot_RNA
lepA,3,tot_RNA
rseP,3,tot_RNA
operon_876,3,tot_RNA
operon_78,3,tot_RNA
rnc,3,tot_RNA
operon_77,3,tot_RNA
ispU,3,tot_RNA
trpS,3,tot_RNA
purL,3,tot_RNA
operon_75,3,tot_RNA
cysG,3,tot_RNA
ppiA,3,tot_RNA
operon_896,3,tot_RNA
operon_1287,3,tot_RNA
mutS,3,tot_RNA
prkB,3,tot_RNA
prfB,3,tot_RNA
operon_743,3,tot_RNA
recJ,3,tot_RNA
rbn,3,tot_RNA
yqhA,3,tot_RNA
rcsD,3,tot_RNA
operon_998,3,tot_RNA
operon_1307,3,tot_RNA
ysaA,3,tot_RNA
operon_1214,3,tot_RNA
yagN,3,tot_RNA
pdeA,3,tot_RNA
operon_1634,3,tot_RNA
operon_1226,3,tot_RNA
operon_1227,3,tot_RNA
yggL,3,tot_RNA
nuoN,3,tot_RNA
rlmB,3,tot_RNA
operon_1355,3,tot_RNA
cysE,3,tot_RNA
operon_1357,3,tot_RNA
operon_1000,3,tot_RNA
operon_1209,3,tot_RNA
ftsP,3,tot_RNA
envC,3,tot_RNA
operon_1207,3,tot_RNA
operon_1005,3,tot_RNA
yejA,3,tot_RNA
operon_1009,3,tot_RNA
operon_1363,3,tot_RNA
cpdA,3,tot_RNA
operon_672,3,tot_RNA
ygiC,3,tot_RNA
mutL,3,tot_RNA
operon_668,3,tot_RNA
operon_982,3,tot_RNA
ghrB,3,tot_RNA
yiaD,3,tot_RNA
yhjR,3,tot_RNA
mntH,3,tot_RNA
alaC,3,tot_RNA
evgS,3,tot_RNA
operon_948,3,tot_RNA
rpnC,3,tot_RNA
bglA,3,tot_RNA
gcd,3,tot_RNA
gadX,3,tot_RNA
operon_951,3,tot_RNA
aroC,3,tot_RNA
operon_953,3,tot_RNA
operon_1248,3,tot_RNA
operon_954,3,tot_RNA
speD,3,tot_RNA
ytfB,3,tot_RNA
rpsN,3,tot_RNA
bcsE,3,tot_RNA
purF,3,tot_RNA
bcsG,3,tot_RNA
argP,3,tot_RNA
yfbV,3,tot_RNA
operon_720,3,tot_RNA
nadC,3,tot_RNA
rpsF,3,tot_RNA
operon_972,3,tot_RNA
operon_1234,3,tot_RNA
nuoC,3,tot_RNA
operon_714,3,tot_RNA
operon_974,3,tot_RNA
eptB,3,tot_RNA
ypjD,3,tot_RNA
yohJ,3,tot_RNA
der,3,tot_RNA
operon_340,3,tot_RNA
operon_434,3,tot_RNA
ycaC,3,tot_RNA
operon_252,3,tot_RNA
pldA,3,tot_RNA
qorA,3,tot_RNA
operon_432,3,tot_RNA
acrA,3,tot_RNA
msbA,3,tot_RNA
lpxK,3,tot_RNA
rep,3,tot_RNA
dnaB,3,tot_RNA
ybeL,3,tot_RNA
alr,3,tot_RNA
ppsR,3,tot_RNA
pgm,3,tot_RNA
ydiK,3,tot_RNA
ybfF,3,tot_RNA
birA,3,tot_RNA
operon_258,3,tot_RNA
ybcJ,3,tot_RNA
operon_1547,3,tot_RNA
sucB,3,tot_RNA
frdB,3,tot_RNA
gdhA,3,tot_RNA
ampG,3,tot_RNA
ybjN,3,tot_RNA
bolA,3,tot_RNA
rlmC,3,tot_RNA
nadE,3,tot_RNA
ybaV,3,tot_RNA
operon_317,3,tot_RNA
cof,3,tot_RNA
tesB,3,tot_RNA
tehB,3,tot_RNA
yniA,3,tot_RNA
amiD,3,tot_RNA
ydcL,3,tot_RNA
poxB,3,tot_RNA
ybjD,3,tot_RNA
uxaB,3,tot_RNA
fdhE,3,tot_RNA
operon_443,3,tot_RNA
operon_376,3,tot_RNA
operon_369,3,tot_RNA
ynfC,3,tot_RNA
operon_1590,3,tot_RNA
solA,3,tot_RNA
operon_234,3,tot_RNA
pyrC,3,tot_RNA
operon_374,3,tot_RNA
operon_497,3,tot_RNA
operon_377,3,tot_RNA
emtA,3,tot_RNA
operon_513,3,tot_RNA
tyrS,3,tot_RNA
operon_509,3,tot_RNA
tqsA,3,tot_RNA
operon_385,3,tot_RNA
operon_389,3,tot_RNA
ybeX,3,tot_RNA
epmB,3,tot_RNA
operon_1455,3,tot_RNA
operon_1453,3,tot_RNA
punC,3,tot_RNA
ribC,3,tot_RNA
operon_1475,3,tot_RNA
operon_1535,3,tot_RNA
fur,3,tot_RNA
uvrD,3,tot_RNA
matP,3,tot_RNA
marR,3,tot_RNA
fumD,3,tot_RNA
ycgB,3,tot_RNA
hlyE,3,tot_RNA
operon_1516,3,tot_RNA
dcp,3,tot_RNA
operon_520,3,tot_RNA
sodA,3,tot_RNA
hflD,3,tot_RNA
operon_238,3,tot_RNA
yiiM,3,tot_RNA
phoP,3,tot_RNA
yjcO,3,tot_RNA
operon_480,3,tot_RNA
operon_1525,3,tot_RNA
dsbG,3,tot_RNA
ynaJ,3,tot_RNA
mipA,3,tot_RNA
ybdG,3,tot_RNA
operon_459,3,tot_RNA
operon_1597,3,tot_RNA
nfsB,3,tot_RNA
yciC,3,tot_RNA
operon_1566,3,tot_RNA
operon_308,3,tot_RNA
operon_1427,3,tot_RNA
ldhA,3,tot_RNA
yebO,3,tot_RNA
metH,3,tot_RNA
ydbH,3,tot_RNA
ybhL,3,tot_RNA
mppA,3,tot_RNA
ravA,3,tot_RNA
operon_566,3,tot_RNA
insH2,3,tot_RNA
operon_294,3,tot_RNA
yobD,3,tot_RNA
ybgS,3,tot_RNA
operon_1560,3,tot_RNA
ubiB,3,tot_RNA
operon_462,3,tot_RNA
operon_1481,3,tot_RNA
proQ,3,tot_RNA
rna,3,tot_RNA
operon_285,3,tot_RNA
nfrA,3,tot_RNA
ybhC,3,tot_RNA
cpoB,3,tot_RNA
kdgR,3,tot_RNA
yciI,3,tot_RNA
tonB,3,tot_RNA
ybiB,3,tot_RNA
syd,2,tot_RNA
dcuR,2,tot_RNA
operon_1320,2,tot_RNA
sdaB,2,tot_RNA
fieF,2,tot_RNA
yqcA,2,tot_RNA
yjhP,2,tot_RNA
operon_64,2,tot_RNA
ygdG,2,tot_RNA
cpxA,2,tot_RNA
operon_1494,2,tot_RNA
srmB,2,tot_RNA
operon_1493,2,tot_RNA
lapA,2,tot_RNA
operon_72,2,tot_RNA
ycgM,2,tot_RNA
fdoI,2,tot_RNA
operon_1496,2,tot_RNA
ycgJ,2,tot_RNA
fdoH,2,tot_RNA
operon_418,2,tot_RNA
operon_1596,2,tot_RNA
operon_67,2,tot_RNA
operon_908,2,tot_RNA
ung,2,tot_RNA
nrfG,2,tot_RNA
ymfK,2,tot_RNA
ymfI,2,tot_RNA
operon_415,2,tot_RNA
operon_1279,2,tot_RNA
cobB,2,tot_RNA
tcdA,2,tot_RNA
operon_1273,2,tot_RNA
operon_924,2,tot_RNA
lnt,2,tot_RNA
lgt,2,tot_RNA
operon_404,2,tot_RNA
operon_1653,2,tot_RNA
operon_1265,2,tot_RNA
uspD,2,tot_RNA
ftsE,2,tot_RNA
lpoB,2,tot_RNA
galR,2,tot_RNA
fpr,2,tot_RNA
ygeA,2,tot_RNA
pgpC,2,tot_RNA
operon_399,2,tot_RNA
glpX,2,tot_RNA
operon_1588,2,tot_RNA
xdhA,2,tot_RNA
ygeW,2,tot_RNA
ycfH,2,tot_RNA
operon_939,2,tot_RNA
insH3,2,tot_RNA
rplD,2,tot_RNA
operon_1589,2,tot_RNA
lolE,2,tot_RNA
sbp,2,tot_RNA
gcvA,2,tot_RNA
nagK,2,tot_RNA
panZ,2,tot_RNA
operon_1271,2,tot_RNA
operon_408,2,tot_RNA
rpsJ,2,tot_RNA
dadA,2,tot_RNA
pspF,2,tot_RNA
operon_931,2,tot_RNA
operon_1521,2,tot_RNA
metW,2,tot_RNA
pspA,2,tot_RNA
comR,2,tot_RNA
ycfJ,2,tot_RNA
operon_1268,2,tot_RNA
pdxJ,2,tot_RNA
operon_787,2,tot_RNA
operon_1288,2,tot_RNA
gntT,2,tot_RNA
operon_895,2,tot_RNA
hslO,2,tot_RNA
bamE,2,tot_RNA
operon_437,2,tot_RNA
operon_436,2,tot_RNA
rof,2,tot_RNA
narG,2,tot_RNA
operon_93,2,tot_RNA
operon_85,2,tot_RNA
operon_858,2,tot_RNA
operon_84,2,tot_RNA
narX,2,tot_RNA
hycI,2,tot_RNA
operon_1300,2,tot_RNA
abpB,2,tot_RNA
yrfG,2,tot_RNA
igaA,2,tot_RNA
yzgL,2,tot_RNA
operon_221,2,tot_RNA
yfjW,2,tot_RNA
mrcA,2,tot_RNA
hofM,2,tot_RNA
tilS,2,tot_RNA
nadK,2,tot_RNA
operon_438,2,tot_RNA
narI,2,tot_RNA
operon_215,2,tot_RNA
operon_220,2,tot_RNA
csrC,2,tot_RNA
operon_450,2,tot_RNA
operon_1304,2,tot_RNA
operon_1303,2,tot_RNA
clsA,2,tot_RNA
letB,2,tot_RNA
holA,2,tot_RNA
ybeD,2,tot_RNA
yfiB,2,tot_RNA
purU,2,tot_RNA
operon_854,2,tot_RNA
operon_440,2,tot_RNA
tyrV,2,tot_RNA
envZ,2,tot_RNA
operon_1503,2,tot_RNA
operon_1648,2,tot_RNA
glnL,2,tot_RNA
alaE,2,tot_RNA
lptE,2,tot_RNA
operon_867,2,tot_RNA
rcsF,2,tot_RNA
glgX,2,tot_RNA
gmhB,2,tot_RNA
operon_1513,2,tot_RNA
yciN,2,tot_RNA
mgtA,2,tot_RNA
operon_885,2,tot_RNA
ldcA,2,tot_RNA
operon_887,2,tot_RNA
operon_888,2,tot_RNA
operon_804,2,tot_RNA
operon_74,2,tot_RNA
operon_846,2,tot_RNA
operon_890,2,tot_RNA
gutQ,2,tot_RNA
ribA,2,tot_RNA
operon_1291,2,tot_RNA
hydN,2,tot_RNA
ascG,2,tot_RNA
cvrA,2,tot_RNA
fabY,2,tot_RNA
operon_1646,2,tot_RNA
operon_82,2,tot_RNA
ychF,2,tot_RNA
tmk,2,tot_RNA
operon_81,2,tot_RNA
yaeQ,2,tot_RNA
operon_433,2,tot_RNA
tatE,2,tot_RNA
operon_456,2,tot_RNA
trpA,2,tot_RNA
operon_1298,2,tot_RNA
operon_430,2,tot_RNA
mobB,2,tot_RNA
gshA,2,tot_RNA
prfA,2,tot_RNA
basS,2,tot_RNA
operon_1313,2,tot_RNA
operon_877,2,tot_RNA
ychH,2,tot_RNA
argY,2,tot_RNA
trmO,2,tot_RNA
operon_1512,2,tot_RNA
adiA,2,tot_RNA
operon_965,2,tot_RNA
hslU,2,tot_RNA
artM,2,tot_RNA
operon_1167,2,tot_RNA
operon_1060,2,tot_RNA
ybjP,2,tot_RNA
diaA,2,tot_RNA
operon_1062,2,tot_RNA
dolP,2,tot_RNA
artI,2,tot_RNA
operon_319,2,tot_RNA
trkA,2,tot_RNA
operon_1064,2,tot_RNA
ubiV,2,tot_RNA
operon_1066,2,tot_RNA
operon_18,2,tot_RNA
operon_270,2,tot_RNA
operon_1666,2,tot_RNA
operon_1559,2,tot_RNA
operon_271,2,tot_RNA
operon_313,2,tot_RNA
tolR,2,tot_RNA
smf,2,tot_RNA
dacC,2,tot_RNA
tolA,2,tot_RNA
moeA,2,tot_RNA
operon_312,2,tot_RNA
agaR,2,tot_RNA
yhaV,2,tot_RNA
operon_1575,2,tot_RNA
sucD,2,tot_RNA
operon_1183,2,tot_RNA
operon_1579,2,tot_RNA
operon_1181,2,tot_RNA
murC,2,tot_RNA
abrB,2,tot_RNA
operon_1032,2,tot_RNA
ycaD,2,tot_RNA
operon_1034,2,tot_RNA
dgkA,2,tot_RNA
sdhB,2,tot_RNA
operon_1659,2,tot_RNA
operon_1546,2,tot_RNA
operon_331,2,tot_RNA
operon_259,2,tot_RNA
murD,2,tot_RNA
operon_1042,2,tot_RNA
rpsD,2,tot_RNA
fhuF,2,tot_RNA
operon_330,2,tot_RNA
operon_328,2,tot_RNA
operon_1663,2,tot_RNA
operon_1576,2,tot_RNA
hcr,2,tot_RNA
malG,2,tot_RNA
dacB,2,tot_RNA
operon_1256,2,tot_RNA
operon_1115,2,tot_RNA
folA,2,tot_RNA
ybhB,2,tot_RNA
nadR,2,tot_RNA
caiA,2,tot_RNA
degQ,2,tot_RNA
degS,2,tot_RNA
yhcN,2,tot_RNA
yhcO,2,tot_RNA
aaeR,2,tot_RNA
modF,2,tot_RNA
galM,2,tot_RNA
mreD,2,tot_RNA
operon_1081,2,tot_RNA
lspA,2,tot_RNA
operon_1118,2,tot_RNA
mreC,2,tot_RNA
csrD,2,tot_RNA
pnuC,2,tot_RNA
operon_1119,2,tot_RNA
operon_289,2,tot_RNA
prmA,2,tot_RNA
nhaA,2,tot_RNA
dnaJ,2,tot_RNA
creC,2,tot_RNA
nanR,2,tot_RNA
operon_1138,2,tot_RNA
ileU,2,tot_RNA
operon_1140,2,tot_RNA
yjaG,2,tot_RNA
tsaC,2,tot_RNA
glnH,2,tot_RNA
operon_277,2,tot_RNA
hcxB,2,tot_RNA
operon_1155,2,tot_RNA
operon_1153,2,tot_RNA
operon_305,2,tot_RNA
zraS,2,tot_RNA
rhlE,2,tot_RNA
zraR,2,tot_RNA
operon_1095,2,tot_RNA
operon_1097,2,tot_RNA
ybhF,2,tot_RNA
ybhR,2,tot_RNA
operon_1099,2,tot_RNA
operon_1101,2,tot_RNA
operon_1103,2,tot_RNA
operon_16,2,tot_RNA
operon_301,2,tot_RNA
operon_1672,2,tot_RNA
operon_13,2,tot_RNA
operon_281,2,tot_RNA
operon_1544,2,tot_RNA
operon_1026,2,tot_RNA
rlmG,2,tot_RNA
operon_1232,2,tot_RNA
fumE,2,tot_RNA
operon_53,2,tot_RNA
operon_969,2,tot_RNA
yqgG,2,tot_RNA
mdtG,2,tot_RNA
msyB,2,tot_RNA
rplX,2,tot_RNA
gshB,2,tot_RNA
operon_370,2,tot_RNA
ymdB,2,tot_RNA
rplE,2,tot_RNA
eptC,2,tot_RNA
phr,2,tot_RNA
operon_977,2,tot_RNA
ycdZ,2,tot_RNA
operon_236,2,tot_RNA
operon_980,2,tot_RNA
ycdY,2,tot_RNA
operon_366,2,tot_RNA
operon_365,2,tot_RNA
putP,2,tot_RNA
rpsH,2,tot_RNA
operon_1582,2,tot_RNA
yqgA,2,tot_RNA
operon_1323,2,tot_RNA
yceB,2,tot_RNA
operon_1240,2,tot_RNA
operon_375,2,tot_RNA
operon_228,2,tot_RNA
ybeZ,2,tot_RNA
operon_1587,2,tot_RNA
operon_1253,2,tot_RNA
fabH,2,tot_RNA
dsbC,2,tot_RNA
operon_382,2,tot_RNA
yadH,2,tot_RNA
operon_1585,2,tot_RNA
metJ,2,tot_RNA
operon_379,2,tot_RNA
yceF,2,tot_RNA
rluC,2,tot_RNA
gcvT,2,tot_RNA
operon_1584,2,tot_RNA
metL,2,tot_RNA
operon_959,2,tot_RNA
speE,2,tot_RNA
operon_1243,2,tot_RNA
murJ,2,tot_RNA
operon_57,2,tot_RNA
yceH,2,tot_RNA
yacL,2,tot_RNA
glcB,2,tot_RNA
operon_240,2,tot_RNA
cbpA,2,tot_RNA
operon_351,2,tot_RNA
operon_1006,2,tot_RNA
operon_1204,2,tot_RNA
yqiA,2,tot_RNA
operon_1536,2,tot_RNA
murB,2,tot_RNA
uup,2,tot_RNA
operon_1012,2,tot_RNA
rlmL,2,tot_RNA
ycbF,2,tot_RNA
ssuB,2,tot_RNA
fldA,2,tot_RNA
ybfE,2,tot_RNA
mepK,2,tot_RNA
operon_1018,2,tot_RNA
operon_1538,2,tot_RNA
operon_345,2,tot_RNA
operon_43,2,tot_RNA
cca,2,tot_RNA
operon_343,2,tot_RNA
ttdR,2,tot_RNA
operon_1024,2,tot_RNA
ycaI,2,tot_RNA
ygjH,2,tot_RNA
sxy,2,tot_RNA
operon_1003,2,tot_RNA
operon_241,2,tot_RNA
nagC,2,tot_RNA
hybG,2,tot_RNA
yccM,2,tot_RNA
operon_988,2,tot_RNA
operon_991,2,tot_RNA
operon_992,2,tot_RNA
cspG,2,tot_RNA
operon_359,2,tot_RNA
appA,2,tot_RNA
operon_358,2,tot_RNA
ghxP,2,tot_RNA
operon_356,2,tot_RNA
operon_1529,2,tot_RNA
hybA,2,tot_RNA
yjiA,2,tot_RNA
hyaB,2,tot_RNA
hyaA,2,tot_RNA
exbB,2,tot_RNA
tusE,2,tot_RNA
gltT,2,tot_RNA
operon_1001,2,tot_RNA
rpsE,2,tot_RNA
ygiQ,2,tot_RNA
hspQ,2,tot_RNA
operon_785,2,tot_RNA
yfiR,2,tot_RNA
msrP,2,tot_RNA
bcsA,2,tot_RNA
wzxE,2,tot_RNA
operon_534,2,tot_RNA
gltS,2,tot_RNA
yodC,2,tot_RNA
btuD,2,tot_RNA
truA,2,tot_RNA
usg,2,tot_RNA
operon_730,2,tot_RNA
pdxB,2,tot_RNA
flk,2,tot_RNA
operon_553,2,tot_RNA
ushA,2,tot_RNA
dgcZ,2,tot_RNA
xerC,2,tot_RNA
yfcL,2,tot_RNA
bcsC,2,tot_RNA
operon_189,2,tot_RNA
fsr,2,tot_RNA
hprR,2,tot_RNA
tcyP,2,tot_RNA
cobT,2,tot_RNA
operon_1388,2,tot_RNA
ldtA,2,tot_RNA
dapF,2,tot_RNA
rnpA,2,tot_RNA
folC,2,tot_RNA
operon_514,2,tot_RNA
operon_1358,2,tot_RNA
shiA,2,tot_RNA
operon_489,2,tot_RNA
xanP,2,tot_RNA
mnmE,2,tot_RNA
yehD,2,tot_RNA
allR,2,tot_RNA
ansA,2,tot_RNA
operon_554,2,tot_RNA
htpG,2,tot_RNA
yodE,2,tot_RNA
yaiA,2,tot_RNA
operon_739,2,tot_RNA
operon_515,2,tot_RNA
yfdY,2,tot_RNA
yidZ,2,tot_RNA
ydhF,2,tot_RNA
yecF,2,tot_RNA
cysQ,2,tot_RNA
yneE,2,tot_RNA
operon_203,2,tot_RNA
hflX,2,tot_RNA
operon_160,2,tot_RNA
uvrC,2,tot_RNA
operon_677,2,tot_RNA
operon_1454,2,tot_RNA
operon_485,2,tot_RNA
yfdH,2,tot_RNA
recG,2,tot_RNA
operon_738,2,tot_RNA
cyoB,2,tot_RNA
cycA,2,tot_RNA
operon_1378,2,tot_RNA
ccp,2,tot_RNA
operon_487,2,tot_RNA
smrB,2,tot_RNA
insH8,2,tot_RNA
dcyD,2,tot_RNA
lapC,2,tot_RNA
operon_679,2,tot_RNA
yejL,2,tot_RNA
yneJ,2,tot_RNA
gadW,2,tot_RNA
yeaD,2,tot_RNA
gpt,2,tot_RNA
hxpB,2,tot_RNA
yfcH,2,tot_RNA
pfkB,2,tot_RNA
operon_699,2,tot_RNA
hisR,2,tot_RNA
operon_632,2,tot_RNA
uidR,2,tot_RNA
operon_195,2,tot_RNA
operon_504,2,tot_RNA
operon_194,2,tot_RNA
rsxC,2,tot_RNA
rfbC,2,tot_RNA
pntB,2,tot_RNA
ydgD,2,tot_RNA
operon_702,2,tot_RNA
ynfM,2,tot_RNA
mlc,2,tot_RNA
nlpA,2,tot_RNA
yicL,2,tot_RNA
yidE,2,tot_RNA
nepI,2,tot_RNA
asmA,2,tot_RNA
operon_634,2,tot_RNA
glpQ,2,tot_RNA
wbbK,2,tot_RNA
operon_692,2,tot_RNA
emrD,2,tot_RNA
yibF,2,tot_RNA
rffM,2,tot_RNA
selA,2,tot_RNA
